timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1584990355.2007518,0,3,-4,-4,-1,-2,-2,0
1584990355.2090788,2,1,1,-3,-1,-2,-2,0
1584990355.2090788,-4,-2,-1,0,-2,-1,0,1
1584990355.2094429,-1,-5,0,-1,-1,0,0,-1
1584990355.2094429,-2,-2,-4,-2,0,1,-2,1
1584990355.2307024,1,0,1,2,-1,-4,1,-3
1584990355.2307024,2,-1,-3,-2,1,0,-3,1
1584990355.2315361,2,4,2,-1,1,0,1,-1
1584990355.2315361,1,4,3,1,2,-1,-1,0
1584990355.2539654,4,-3,2,1,-5,-1,1,-1
1584990355.2539654,-4,1,-3,-2,-3,-1,-1,-4
1584990355.2548974,-4,-3,0,0,-3,-1,0,1
1584990355.2548974,0,2,-1,-3,0,-2,-2,-3
1584990355.2682734,1,-1,-2,-2,0,-1,1,2
1584990355.2682734,-1,-1,2,-1,3,-1,-2,-1
1584990355.269659,-3,-6,-5,-2,1,-3,0,0
1584990355.269659,-4,-4,-7,-5,-1,2,-6,0
1584990355.290861,1,7,5,3,-1,-3,-2,-1
1584990355.290861,-6,-4,-3,-2,-3,2,-4,-1
1584990355.2921674,10,-2,-3,-2,0,0,1,6
1584990355.2921674,-8,1,5,-1,-1,0,-3,-4
1584990355.3220863,-19,-3,-4,-3,-2,-2,-4,-9
1584990355.3220863,6,-1,0,1,1,2,0,0
1584990355.3234,4,0,-1,-2,0,2,1,0
1584990355.3234,2,-2,-4,0,0,-4,-2,1
1584990355.3285093,3,3,1,2,1,-1,-2,0
1584990355.3285093,2,1,2,2,-1,-4,-4,-3
1584990355.3298955,0,-2,1,-1,3,2,-1,0
1584990355.3298955,0,2,-1,2,-2,0,-2,1
1584990355.3507354,0,0,-1,3,2,-3,0,1
1584990355.3507354,-2,-1,-1,-3,-1,0,2,-1
1584990355.351664,0,-4,1,1,-2,0,-3,2
1584990355.351664,1,3,-2,-1,-3,1,0,0
1584990355.3738992,-2,-3,3,3,1,-1,-3,-3
1584990355.3738992,-1,-3,-2,-1,-3,1,0,-2
1584990355.3751361,-3,2,0,2,-2,1,2,-1
1584990355.3751361,0,1,0,2,-2,-3,0,-2
1584990355.3964193,-2,0,-1,-3,-2,0,-2,-1
1584990355.3964193,3,-1,-5,-4,2,0,0,0
1584990355.3977244,-4,4,1,2,-4,1,-1,2
1584990355.3977244,1,-3,1,2,0,-4,1,1
1584990355.4107354,-3,3,1,-4,-3,-3,2,-3
1584990355.4107354,1,3,-1,2,0,0,0,0
1584990355.4119785,5,-1,2,-2,1,0,2,3
1584990355.4119785,11,-2,-1,3,-1,-2,-2,-2
1584990355.4419055,-33,-5,-2,-3,-1,-1,-5,0
1584990355.4419055,6,0,0,0,1,2,2,0
1584990355.4436,3,-4,0,-4,0,3,2,4
1584990355.4436,6,7,3,1,0,1,-3,2
1584990355.4565504,1,0,-1,0,0,0,-3,2
1584990355.4565504,1,1,-1,0,0,-3,-2,1
1584990355.458065,2,-2,3,0,0,1,-2,-1
1584990355.458065,4,0,-2,0,1,0,0,2
1584990355.4707515,2,2,-4,3,1,-6,0,-2
1584990355.4707515,-8,-3,-4,-1,-2,-5,-3,-3
1584990355.472063,-8,1,3,1,-2,0,-2,-4
1584990355.472063,1,-1,1,0,0,-2,0,-2
1584990355.493958,2,7,2,5,-2,-4,3,-2
1584990355.493958,2,-7,-4,0,-1,2,-1,-5
1584990355.4955719,13,-4,0,-1,-2,-1,1,6
1584990355.4955719,-21,-1,2,1,2,-1,-3,-5
1584990355.5076206,-9,4,3,-2,0,-1,-2,-3
1584990355.5076206,16,0,1,2,1,-2,-4,1
1584990355.5158541,-25,-6,-5,-3,-1,-3,-1,-9
1584990355.5158541,-4,-3,-4,1,-3,-4,2,0
1584990355.530732,8,3,-2,1,-2,-2,-1,5
1584990355.530732,0,-7,0,-1,-5,-1,-4,-5
1584990355.5320609,-25,-1,0,1,-2,-1,-3,-5
1584990355.5320609,6,1,-1,1,-3,1,0,1
1584990355.5538976,9,4,-2,-3,0,1,2,2
1584990355.5538976,6,1,1,-1,1,0,-2,-2
1584990355.5547655,-1,-2,-2,1,0,-1,0,0
1584990355.5547655,3,2,-2,0,-2,-1,-2,-2
1584990355.5764706,-2,-1,-3,-1,2,-3,1,-2
1584990355.5764706,-1,-2,0,-3,1,-2,-4,-1
1584990355.5776668,0,-2,2,1,-2,1,0,-2
1584990355.5776668,-3,0,-1,-2,1,0,4,-3
1584990355.59091,-2,1,-2,0,1,1,-1,1
1584990355.59091,-3,-5,-2,1,-4,-1,2,2
1584990355.5922394,0,-5,-4,-4,0,-1,-1,-1
